"Jahr";"Quartal";"Monat";"Herkunftsland_24Auspr";"Herkunftsland_05Auspr";"Herkunftsland_D/A";"Tourismus_Ank¸nfte";"Tourismus_‹bernachtungen"
"2017";"4. Quartal";"11";"Russland";"Europa ohne Deutschland";"Ausland";1695;3328
"2017";"4. Quartal";"11";"Spanien";"Europa ohne Deutschland";"Ausland";622;1290
"2017";"4. Quartal";"11";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";2621;3723
"2017";"4. Quartal";"11";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1444;2881
"2017";"4. Quartal";"11";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";3089;7366
"2017";"4. Quartal";"11";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";117;314
"2017";"4. Quartal";"11";"USA";"Amerika";"Ausland";2430;5197
"2017";"4. Quartal";"11";"Kanada";"Amerika";"Ausland";344;794
"2017";"4. Quartal";"11";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";937;2059
"2017";"4. Quartal";"11";"China";"Asien";"Ausland";2164;2791
"2017";"4. Quartal";"11";"Japan";"Asien";"Ausland";1005;1978
"2017";"4. Quartal";"11";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1793;3911
"2017";"4. Quartal";"11";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";376;848
"2017";"4. Quartal";"11";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";781;1976
"2017";"4. Quartal";"12";"Deutschland";"Deutschland";"Deutschland";188864;377521
"2017";"4. Quartal";"12";"Belgien";"Europa ohne Deutschland";"Ausland";431;891
"2017";"4. Quartal";"12";"D‰nemark";"Europa ohne Deutschland";"Ausland";256;573
"2017";"4. Quartal";"12";"Frankreich";"Europa ohne Deutschland";"Ausland";1007;2292
"2017";"4. Quartal";"12";"Italien";"Europa ohne Deutschland";"Ausland";814;1914
"2017";"4. Quartal";"12";"Niederlande";"Europa ohne Deutschland";"Ausland";1487;3257
"2017";"4. Quartal";"12";"÷sterreich";"Europa ohne Deutschland";"Ausland";2336;5304
"2017";"4. Quartal";"12";"Polen";"Europa ohne Deutschland";"Ausland";2121;4539
"2017";"4. Quartal";"12";"Schweden";"Europa ohne Deutschland";"Ausland";308;707
"2017";"4. Quartal";"12";"Schweiz";"Europa ohne Deutschland";"Ausland";3214;8146
"2017";"4. Quartal";"12";"Russland";"Europa ohne Deutschland";"Ausland";2065;4092
"2017";"4. Quartal";"12";"Spanien";"Europa ohne Deutschland";"Ausland";763;1910
"2017";"4. Quartal";"12";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";3074;4889
"2017";"4. Quartal";"12";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1550;3703
"2017";"4. Quartal";"12";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";3879;9122
"2017";"4. Quartal";"12";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";180;396
"2017";"4. Quartal";"12";"USA";"Amerika";"Ausland";3078;6726
"2017";"4. Quartal";"12";"Kanada";"Amerika";"Ausland";297;643
"2017";"4. Quartal";"12";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1253;3286
"2017";"4. Quartal";"12";"China";"Asien";"Ausland";1246;1957
"2017";"4. Quartal";"12";"Japan";"Asien";"Ausland";1780;3195
"2017";"4. Quartal";"12";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";2375;4472
"2017";"4. Quartal";"12";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";793;1695
"2017";"4. Quartal";"12";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";1001;2578
"2018";"1. Quartal";"01";"Deutschland";"Deutschland";"Deutschland";97007;185077
"2018";"1. Quartal";"01";"Belgien";"Europa ohne Deutschland";"Ausland";333;633
"2018";"1. Quartal";"01";"D‰nemark";"Europa ohne Deutschland";"Ausland";184;307
"2018";"1. Quartal";"01";"Frankreich";"Europa ohne Deutschland";"Ausland";781;1574
"2018";"1. Quartal";"01";"Italien";"Europa ohne Deutschland";"Ausland";728;1623
"2018";"1. Quartal";"01";"Niederlande";"Europa ohne Deutschland";"Ausland";882;1712
"2018";"1. Quartal";"01";"÷sterreich";"Europa ohne Deutschland";"Ausland";1413;3023
"2018";"1. Quartal";"01";"Polen";"Europa ohne Deutschland";"Ausland";2722;5046
"2018";"1. Quartal";"01";"Schweden";"Europa ohne Deutschland";"Ausland";245;487
"2018";"1. Quartal";"01";"Schweiz";"Europa ohne Deutschland";"Ausland";1223;2685
"2018";"1. Quartal";"01";"Russland";"Europa ohne Deutschland";"Ausland";3390;5990
"2018";"1. Quartal";"01";"Spanien";"Europa ohne Deutschland";"Ausland";580;1183
"2018";"1. Quartal";"01";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1106;1826
"2018";"1. Quartal";"01";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1182;2451
"2018";"1. Quartal";"01";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";3281;6671
"2018";"1. Quartal";"01";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";142;299
"2018";"1. Quartal";"01";"USA";"Amerika";"Ausland";1807;3764
"2018";"1. Quartal";"01";"Kanada";"Amerika";"Ausland";184;338
"2018";"1. Quartal";"01";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";932;1960
"2018";"1. Quartal";"01";"China";"Asien";"Ausland";971;1759
"2018";"1. Quartal";"01";"Japan";"Asien";"Ausland";729;1591
"2018";"1. Quartal";"01";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1586;2864
"2018";"1. Quartal";"01";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";325;614
"2018";"1. Quartal";"01";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";716;1336
"2018";"1. Quartal";"02";"Deutschland";"Deutschland";"Deutschland";101354;193557
"2018";"1. Quartal";"02";"Belgien";"Europa ohne Deutschland";"Ausland";301;543
"2018";"1. Quartal";"02";"D‰nemark";"Europa ohne Deutschland";"Ausland";251;481
"2018";"1. Quartal";"02";"Frankreich";"Europa ohne Deutschland";"Ausland";830;1448
"2018";"1. Quartal";"02";"Italien";"Europa ohne Deutschland";"Ausland";644;1432
"2018";"1. Quartal";"02";"Niederlande";"Europa ohne Deutschland";"Ausland";1167;2377
"2018";"1. Quartal";"02";"÷sterreich";"Europa ohne Deutschland";"Ausland";1236;2669
"2018";"1. Quartal";"02";"Polen";"Europa ohne Deutschland";"Ausland";1857;3963
"2018";"1. Quartal";"02";"Schweden";"Europa ohne Deutschland";"Ausland";168;366
"2018";"1. Quartal";"02";"Schweiz";"Europa ohne Deutschland";"Ausland";1255;2996
"2018";"1. Quartal";"02";"Russland";"Europa ohne Deutschland";"Ausland";980;1812
"2018";"1. Quartal";"02";"Spanien";"Europa ohne Deutschland";"Ausland";457;893
"2018";"1. Quartal";"02";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1380;2095
"2018";"1. Quartal";"02";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1061;2226
"2018";"1. Quartal";"02";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";2404;4564
"2018";"1. Quartal";"02";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";134;261
"2018";"1. Quartal";"02";"USA";"Amerika";"Ausland";1585;3949
"2018";"1. Quartal";"02";"Kanada";"Amerika";"Ausland";186;315
"2018";"1. Quartal";"02";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";771;1642
"2018";"1. Quartal";"02";"China";"Asien";"Ausland";1928;2534
"2018";"1. Quartal";"02";"Japan";"Asien";"Ausland";650;1368
"2018";"1. Quartal";"02";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1308;3109
"2018";"1. Quartal";"02";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";177;378
"2018";"1. Quartal";"02";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";744;1599
"2018";"1. Quartal";"03";"Deutschland";"Deutschland";"Deutschland";143187;284323
"2018";"1. Quartal";"03";"Belgien";"Europa ohne Deutschland";"Ausland";486;738
"2018";"1. Quartal";"03";"D‰nemark";"Europa ohne Deutschland";"Ausland";533;1270
"2018";"1. Quartal";"03";"Frankreich";"Europa ohne Deutschland";"Ausland";973;2282
"2018";"1. Quartal";"03";"Italien";"Europa ohne Deutschland";"Ausland";1282;2617
"2018";"1. Quartal";"03";"Niederlande";"Europa ohne Deutschland";"Ausland";1158;2086
"2018";"1. Quartal";"03";"÷sterreich";"Europa ohne Deutschland";"Ausland";2192;5584
"2018";"1. Quartal";"03";"Polen";"Europa ohne Deutschland";"Ausland";1977;3689
"2018";"1. Quartal";"03";"Schweden";"Europa ohne Deutschland";"Ausland";252;467
"2018";"1. Quartal";"03";"Schweiz";"Europa ohne Deutschland";"Ausland";1860;4037
"2018";"1. Quartal";"03";"Russland";"Europa ohne Deutschland";"Ausland";1687;3249
"2018";"1. Quartal";"03";"Spanien";"Europa ohne Deutschland";"Ausland";644;1276
"2018";"1. Quartal";"03";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1910;2969
"2018";"1. Quartal";"03";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1341;2663
"2018";"1. Quartal";"03";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";3370;7001
"2018";"1. Quartal";"03";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";108;323
"2018";"1. Quartal";"03";"USA";"Amerika";"Ausland";2334;5431
"2018";"1. Quartal";"03";"Kanada";"Amerika";"Ausland";270;487
"2018";"1. Quartal";"03";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1044;2526
"2018";"1. Quartal";"03";"China";"Asien";"Ausland";2565;3587
"2018";"1. Quartal";"03";"Japan";"Asien";"Ausland";1399;2416
"2018";"1. Quartal";"03";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1910;4187
"2018";"1. Quartal";"03";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";149;326
"2018";"1. Quartal";"03";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";1209;2507
"2018";"2. Quartal";"04";"Deutschland";"Deutschland";"Deutschland";141816;297769
"2018";"2. Quartal";"04";"Belgien";"Europa ohne Deutschland";"Ausland";740;1461
"2018";"2. Quartal";"04";"D‰nemark";"Europa ohne Deutschland";"Ausland";553;1217
"2018";"2. Quartal";"04";"Frankreich";"Europa ohne Deutschland";"Ausland";1214;2583
"2018";"2. Quartal";"04";"Italien";"Europa ohne Deutschland";"Ausland";1418;2845
"2018";"2. Quartal";"04";"Niederlande";"Europa ohne Deutschland";"Ausland";1706;3556
"2018";"2. Quartal";"04";"÷sterreich";"Europa ohne Deutschland";"Ausland";2638;6081
"2018";"2. Quartal";"04";"Polen";"Europa ohne Deutschland";"Ausland";2903;6217
"2018";"2. Quartal";"04";"Schweden";"Europa ohne Deutschland";"Ausland";428;744
"2018";"2. Quartal";"04";"Schweiz";"Europa ohne Deutschland";"Ausland";2592;6229
"2018";"2. Quartal";"04";"Russland";"Europa ohne Deutschland";"Ausland";3063;5835
"2018";"2. Quartal";"04";"Spanien";"Europa ohne Deutschland";"Ausland";716;1488
"2018";"2. Quartal";"04";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1631;2641
"2018";"2. Quartal";"04";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1956;4663
"2018";"2. Quartal";"04";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";3890;8132
"2018";"2. Quartal";"04";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";122;312
"2018";"2. Quartal";"04";"USA";"Amerika";"Ausland";2437;5153
"2018";"2. Quartal";"04";"Kanada";"Amerika";"Ausland";485;901
"2018";"2. Quartal";"04";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1324;3196
"2018";"2. Quartal";"04";"China";"Asien";"Ausland";2062;2710
"2018";"2. Quartal";"04";"Japan";"Asien";"Ausland";838;1524
"2018";"2. Quartal";"04";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";2004;4413
"2018";"2. Quartal";"04";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";314;657
"2018";"2. Quartal";"04";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";1205;3016
"2018";"2. Quartal";"05";"Deutschland";"Deutschland";"Deutschland";166664;352013
"2018";"2. Quartal";"05";"Belgien";"Europa ohne Deutschland";"Ausland";952;2361
"2018";"2. Quartal";"05";"D‰nemark";"Europa ohne Deutschland";"Ausland";700;1690
"2018";"2. Quartal";"05";"Frankreich";"Europa ohne Deutschland";"Ausland";1375;2875
"2018";"2. Quartal";"05";"Italien";"Europa ohne Deutschland";"Ausland";976;1926
"2018";"2. Quartal";"05";"Niederlande";"Europa ohne Deutschland";"Ausland";2769;5880
"2018";"2. Quartal";"05";"÷sterreich";"Europa ohne Deutschland";"Ausland";3614;8300
"2018";"2. Quartal";"05";"Polen";"Europa ohne Deutschland";"Ausland";3980;8875
"2018";"2. Quartal";"05";"Schweden";"Europa ohne Deutschland";"Ausland";792;1389
"2018";"2. Quartal";"05";"Schweiz";"Europa ohne Deutschland";"Ausland";3586;8932
"2018";"2. Quartal";"05";"Russland";"Europa ohne Deutschland";"Ausland";2232;4388
"2018";"2. Quartal";"05";"Spanien";"Europa ohne Deutschland";"Ausland";1085;2151
"2018";"2. Quartal";"05";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1735;2919
"2018";"2. Quartal";"05";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2159;4768
"2018";"2. Quartal";"05";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";4157;8707
"2018";"2. Quartal";"05";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";131;333
"2018";"2. Quartal";"05";"USA";"Amerika";"Ausland";4184;8456
"2018";"2. Quartal";"05";"Kanada";"Amerika";"Ausland";806;1592
"2018";"2. Quartal";"05";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1653;3383
"2018";"2. Quartal";"05";"China";"Asien";"Ausland";4377;5534
"2018";"2. Quartal";"05";"Japan";"Asien";"Ausland";1521;2708
"2018";"2. Quartal";"05";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";2357;4809
"2018";"2. Quartal";"05";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";598;1290
"2018";"2. Quartal";"05";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";1655;4260
"2018";"2. Quartal";"06";"Deutschland";"Deutschland";"Deutschland";159886;326508
"2018";"2. Quartal";"06";"Belgien";"Europa ohne Deutschland";"Ausland";872;2261
"2018";"2. Quartal";"06";"D‰nemark";"Europa ohne Deutschland";"Ausland";717;1537
"2018";"2. Quartal";"06";"Frankreich";"Europa ohne Deutschland";"Ausland";1795;3743
"2018";"2. Quartal";"06";"Italien";"Europa ohne Deutschland";"Ausland";1081;2519
"2018";"2. Quartal";"06";"Niederlande";"Europa ohne Deutschland";"Ausland";2972;7064
"2018";"2. Quartal";"06";"÷sterreich";"Europa ohne Deutschland";"Ausland";3031;7222
"2018";"2. Quartal";"06";"Polen";"Europa ohne Deutschland";"Ausland";2569;5652
"2018";"2. Quartal";"06";"Schweden";"Europa ohne Deutschland";"Ausland";931;1340
"2018";"2. Quartal";"06";"Schweiz";"Europa ohne Deutschland";"Ausland";3157;7685
"2018";"2. Quartal";"06";"Russland";"Europa ohne Deutschland";"Ausland";1909;3519
"2018";"2. Quartal";"06";"Spanien";"Europa ohne Deutschland";"Ausland";1282;3049
"2018";"2. Quartal";"06";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1516;2516
"2018";"2. Quartal";"06";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2112;4628
"2018";"2. Quartal";"06";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";4705;9353
"2018";"2. Quartal";"06";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";263;580
"2018";"2. Quartal";"06";"USA";"Amerika";"Ausland";5355;11513
"2018";"2. Quartal";"06";"Kanada";"Amerika";"Ausland";672;1404
"2018";"2. Quartal";"06";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1665;3655
"2018";"2. Quartal";"06";"China";"Asien";"Ausland";4059;5720
"2018";"2. Quartal";"06";"Japan";"Asien";"Ausland";1208;2685
"2018";"2. Quartal";"06";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";3153;6247
"2018";"2. Quartal";"06";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";955;1983
"2018";"2. Quartal";"06";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";1853;3928
"2018";"3. Quartal";"07";"Deutschland";"Deutschland";"Deutschland";142334;304996
"2018";"3. Quartal";"07";"Belgien";"Europa ohne Deutschland";"Ausland";1326;2706
"2018";"3. Quartal";"07";"D‰nemark";"Europa ohne Deutschland";"Ausland";2651;4930
"2018";"3. Quartal";"07";"Frankreich";"Europa ohne Deutschland";"Ausland";2005;4477
"2018";"3. Quartal";"07";"Italien";"Europa ohne Deutschland";"Ausland";1634;3464
"2018";"3. Quartal";"07";"Niederlande";"Europa ohne Deutschland";"Ausland";4068;8931
"2018";"3. Quartal";"07";"÷sterreich";"Europa ohne Deutschland";"Ausland";3647;7573
"2018";"3. Quartal";"07";"Polen";"Europa ohne Deutschland";"Ausland";3453;7114
"2018";"3. Quartal";"07";"Schweden";"Europa ohne Deutschland";"Ausland";1848;2701
"2018";"3. Quartal";"07";"Schweiz";"Europa ohne Deutschland";"Ausland";3520;7998
"2018";"3. Quartal";"07";"Russland";"Europa ohne Deutschland";"Ausland";2813;5081
"2018";"3. Quartal";"07";"Spanien";"Europa ohne Deutschland";"Ausland";1995;3963
"2018";"3. Quartal";"07";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";2312;3869
"2018";"3. Quartal";"07";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2304;4951
"2018";"3. Quartal";"07";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";7077;12292
"2018";"3. Quartal";"07";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";268;600
"2018";"3. Quartal";"07";"USA";"Amerika";"Ausland";4647;9911
"2018";"3. Quartal";"07";"Kanada";"Amerika";"Ausland";694;1382
"2018";"3. Quartal";"07";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1770;3749
"2018";"3. Quartal";"07";"China";"Asien";"Ausland";3619;5306
"2018";"3. Quartal";"07";"Japan";"Asien";"Ausland";1129;2126
"2018";"3. Quartal";"07";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";3759;7368
"2018";"3. Quartal";"07";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";1017;2037
"2018";"3. Quartal";"07";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";992;2034
"2018";"3. Quartal";"08";"Deutschland";"Deutschland";"Deutschland";178870;365150
"2018";"3. Quartal";"08";"Belgien";"Europa ohne Deutschland";"Ausland";1176;2466
"2018";"3. Quartal";"08";"D‰nemark";"Europa ohne Deutschland";"Ausland";893;1924
"2018";"3. Quartal";"08";"Frankreich";"Europa ohne Deutschland";"Ausland";1867;4127
"2018";"3. Quartal";"08";"Italien";"Europa ohne Deutschland";"Ausland";4221;8539
"2018";"3. Quartal";"08";"Niederlande";"Europa ohne Deutschland";"Ausland";3444;7711
"2018";"3. Quartal";"08";"÷sterreich";"Europa ohne Deutschland";"Ausland";4276;8852
"2018";"3. Quartal";"08";"Polen";"Europa ohne Deutschland";"Ausland";3370;7405
"2018";"3. Quartal";"08";"Schweden";"Europa ohne Deutschland";"Ausland";1139;1749
"2018";"3. Quartal";"08";"Schweiz";"Europa ohne Deutschland";"Ausland";3115;7522
"2018";"3. Quartal";"08";"Russland";"Europa ohne Deutschland";"Ausland";2357;4653
"2018";"3. Quartal";"08";"Spanien";"Europa ohne Deutschland";"Ausland";2460;4972
"2018";"3. Quartal";"08";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1974;3266
"2018";"3. Quartal";"08";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2399;5126
"2018";"3. Quartal";"08";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";5806;11230
"2018";"3. Quartal";"08";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";156;516
"2018";"3. Quartal";"08";"USA";"Amerika";"Ausland";3753;7668
"2018";"3. Quartal";"08";"Kanada";"Amerika";"Ausland";541;1027
"2018";"3. Quartal";"08";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1212;2833
"2018";"3. Quartal";"08";"China";"Asien";"Ausland";3791;5838
"2018";"3. Quartal";"08";"Japan";"Asien";"Ausland";1615;2816
"2018";"3. Quartal";"08";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";3109;6307
"2018";"3. Quartal";"08";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";850;1722
"2018";"3. Quartal";"08";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";1420;3544
"2018";"3. Quartal";"09";"Deutschland";"Deutschland";"Deutschland";164348;347748
"2018";"3. Quartal";"09";"Belgien";"Europa ohne Deutschland";"Ausland";791;2025
"2018";"3. Quartal";"09";"D‰nemark";"Europa ohne Deutschland";"Ausland";491;1148
"2018";"3. Quartal";"09";"Frankreich";"Europa ohne Deutschland";"Ausland";1342;2733
"2018";"3. Quartal";"09";"Italien";"Europa ohne Deutschland";"Ausland";1046;2269
"2018";"3. Quartal";"09";"Niederlande";"Europa ohne Deutschland";"Ausland";2051;4665
"2018";"3. Quartal";"09";"÷sterreich";"Europa ohne Deutschland";"Ausland";2588;6287
"2018";"3. Quartal";"09";"Polen";"Europa ohne Deutschland";"Ausland";2379;5176
"2018";"3. Quartal";"09";"Schweden";"Europa ohne Deutschland";"Ausland";728;1356
"2018";"3. Quartal";"09";"Schweiz";"Europa ohne Deutschland";"Ausland";2970;7481
"2018";"3. Quartal";"09";"Russland";"Europa ohne Deutschland";"Ausland";1687;3775
"2018";"3. Quartal";"09";"Spanien";"Europa ohne Deutschland";"Ausland";1367;2953
"2018";"3. Quartal";"09";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1894;3097
"2018";"3. Quartal";"09";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2155;4902
